id,url,bottle_image_url,name_raw,designer_raw,global_rating,global_rating_count,top_notes_raw,heart_notes_raw,base_notes_raw,perfumers_raw,seasons_raw_dist,time_of_day_raw_dist,longevity_fixed_dist,sillage_fixed_dist,price_value_fixed_dist,gender_fixed_dist,reviews_text_corpus
cfe8b3a0-ed3f-498c-9c08-31bebdfc650d,https://www.fragrantica.es/perfume/Givenchy/L-Ange-Noir-Eau-de-Toilette-43431.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.43431.jpg,L’Ange Noir Eau de Toilette Givenchy para Mujeres,Givenchy,3.86,450,"['pera', 'bergamota de calabria']","['peona', 'iris blanco', 'ssamo ajonjol']","['pachul', 'almizcle', 'sndalo', 'cedro']",[],{},{},"{'débil': '28', 'escasa': '8', 'duradera': '32', 'moderada': '102', 'muy duradera': '7'}","{'suave': '39', 'enorme': '36', 'pesada': '51', 'moderada': '102'}","{'buen precio': '7', 'precio moderado': '40', 'excelente precio': '2', 'ligeramente costoso': '9', 'extremadamente costoso': '1'}","{'unisex': '2', 'femenino': '63', 'masculino': '0', 'unisex femenino': '6', 'unisex masculino': '2'}",
5567f8fb-3f94-4c6e-9088-a0492a75199d,https://www.fragrantica.es/perfume/Yves-Saint-Laurent/Black-Opium-Le-Parfum-78427.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.78427.jpg,Black Opium Le Parfum Yves Saint Laurent para Mujeres,Yves Saint Laurent,4.38,3753,"['pera', 'canela', 'mandarina verde']","['jazmn sambac sampaguita', 'notas solares', 'flor de azahar del naranjo']","['vainilla de madagascar', 'vainilla bourbon', 'absoluto de vainilla', 'caf', 'orqudea de vainilla', 'pachul']",[],{},{},"{'débil': '128', 'escasa': '54', 'duradera': '623', 'moderada': '1.1k', 'muy duradera': '156'}","{'suave': '222', 'enorme': '61', 'pesada': '415', 'moderada': '1.1k'}","{'buen precio': '214', 'precio moderado': '883', 'excelente precio': '40', 'ligeramente costoso': '430', 'extremadamente costoso': '137'}","{'unisex': '191', 'femenino': '1.3k', 'masculino': '11', 'unisex femenino': '397', 'unisex masculino': '8'}","Lo bueno: Vainilla perfecta. Lo malo: dura algunas horas, solo se percibe a ras de piel. [REVIEW_BREAK] Me gusta muchísimo el olor pero para el precio me parece que dura muy poco y la estela es demasiado leve ;( [REVIEW_BREAK] Simplemente encantadora, tiene ese olor a vainilla y café tan característico pero sin llegar a ser empalagoso además tiene un toque smoky que lo hace muy elegante, es perfecto para invierno, su olor es duradero e intenso no se desvanece rápido con el paso de las horas, me encanta!!! Vale la pena el precio ya que es un poco elevado. [REVIEW_BREAK] Es un perfume bastante lineal y extremadamente agradable. Es una vainilla oscura (por la combinación con café), dulce sin empalagar y con una nota de pera.  Íntimo, nocturno, calmante.  Para mí, las flores y la mandarina no predominan en absoluto. No es una fragancia energizante, ni joven ni madura. Muy bella. [REVIEW_BREAK] Tiene un aroma intenso y delicioso. Si te gustan las fragancias de vainilla con un toque sexy, dulce, elegante y femenino este es un excelente perfume.  Su olor me recuerda a los frutos secos garrapiñados, tal cual.  Es Adictiva!  La veo versatil para todo el año a excepción de verano ya que puede ser algo pesada en cuanto a dulzor. Me encanta, cuando pueda me compraré la botella [REVIEW_BREAK] Es un perfume con una fragancia hermosa pero que absolutamente nadie disfrutará,no dura ni un suspiro,se mantiene muy a ras de piel y tienes que rociarte medio bote,es frustrante gastar un dineral en un buen perfume y que huela menos que una burda imitación,donde quedó aquel Opium que sin ser Black con un par de atomizaciónes dejabas una estela kilométrica allá donde fueras y la gente te reconocía por tu olor....en resumidas cuentas no merece la pena en absoluto. [REVIEW_BREAK] 𝓑𝓵𝓪𝓬𝓴 𝓞𝓹𝓲𝓾𝓶 𝓵𝓮 𝓟𝓪𝓻𝓯𝓾𝓶 🐦⬛. Hace tiempo dejé ir al original Black Opium, tanto clon acabó con él. Pero viene este a sustituirle. Para mi este es muchísimo más avainillado, con el café que tanto me gusta. Su salida con naranja jugosa y canela lo hacen sexy, adictivo. Y cuando seca tiene una vainilla tan bonita que me pone de buen humor. Está claro que no es la originalidad embotellada pero cuando lo olía en la ropa que lo llevaba necesitaba tenerlo en mi armario perfumil. [REVIEW_BREAK] Black Opium Le Parfum es una vainilla muy oscura e intrigante, desde luego se parece al original pero creo que éste es más profundo y licoroso. Me encanta en las noches de invierno, dura muchísimo en la piel y tiene una estela bastante buena. Si te gusta la vainilla oscura pruébalo, el precio que tiene lo merece. Ya no es una vainilla tan infantil, y tampoco es demasiado serio...tiene un puntito de bruja mala muy chulo [REVIEW_BREAK] Paso a ser unos de mis perfumes favoritos sin serlo porque odiaba black opium era demasiado fuerte para mí ...pero le di otra oportunidad en un secante que me dieron y siento solo olor a vainilla canela café que delicia tengo que tenerlo dije y realmente es una delicia de perfume...probaré cuánto me dura en piel y si deja estela hasta el momento no puedo dejar de olerlo en mi muñeca 😍 [REVIEW_BREAK] El olor es increíble, mantiene el adn del black opium edp pero esta vez más avainillado y dulce y con la nota de café menos intensa, no lo veo únicamente para noches si no que me parece un perfume que se puede llevar por el día, en climas fríos eso sí. Sin embargo por desgracia siento que por lo menos en mi piel no proyecta absolutamente nada y acaba siendo un perfume muy íntimo el cual solo se percibe de forma muy suave a ras de piel. Es confuso porque alguna persona si me lo ha notado al pasar y me lo ha halagado, pero la mayoría de gente directamente no me lo siente a no ser que se acerquen, es un poco decepcionante que una versión que se supone que es más concentrada sea tan imperceptible ya que considero personalmente que el olor es mucho mejor que el edp. Olor: 10/10 Duración: 7/10 Proyección: 3/10 Estela: 3/10 Volvería a comprar: no, dada su proyección tan escasa, una auténtica pena"
07104698-b4c8-4535-a9af-ad54fa834665,https://www.fragrantica.es/perfume/Lattafa-Perfumes/Hayaati-Al-Maleky-84306.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.84306.jpg,Hayaati Al Maleky Lattafa Perfumes para Hombres y Mujeres,Lattafa Perfumes,4.18,636,"['pimienta rosa', 'bergamota', 'jengibre', 'nuez moscada']","['cedro', 'notas amaderadas', 'incienso', 'ldano']","['almizcle', 'mbar gris', 'mbar']",[],{},{},"{'débil': '30', 'escasa': '7', 'duradera': '175', 'moderada': '309', 'muy duradera': '14'}","{'suave': '34', 'enorme': '14', 'pesada': '110', 'moderada': '309'}","{'buen precio': '116', 'precio moderado': '26', 'excelente precio': '330', 'ligeramente costoso': '8', 'extremadamente costoso': '8'}","{'unisex': '80', 'femenino': '15', 'masculino': '187', 'unisex femenino': '7', 'unisex masculino': '212'}","No soy alguien que sepa mucho del hobby para que mi reseña no se la tomen muy enserio pero no me gusto este perfume tiene un olor muy floral al punto que se siente femenino como si oliera a toallitas de bebe, mi novia dijo que si le gusto el olor pero a mi para nada [REVIEW_BREAK] perfumon,precio/calidad [REVIEW_BREAK] Huele caro. Algo fiestero formal y a la vez para citas. Me atrevo a decir esto, siempre y cuando para formal lo sobreapliques y en citas unas 3 o 4 atomizaciones. Desde mi punto de vista es de los tesoros escondidos de Lattafa porque en aroma yo le pondría 10/10. Duración 9/10 y Proyección 8/10. Siendo exigente, ya que por su precio no tendría porque dar alguna queja. A las mujeres les va encantar olerte a esto. Mujeres, si leen esto, regalenselo a su hombre, ustedes saldrán beneficiadas. [REVIEW_BREAK] Fragancia dulce, algo duradera. mas para la noche y salidas de fiesta. No recomiendo para el calor. [REVIEW_BREAK] La primera vez que use el al maleky fue un golpe de sintético terrible pero luego de unos pocos sprays pasá y sentí ese aroma más suavecito, yo huelo como a un incienso con algo de flores citricas, noto algo como avainillado en el fondo, en el secado es una bestia suavecito limpio livianito no ta pesado... Me gustó en general la verdad lo usaría para este otoño y parte del invierno primavera sería genial, en el verano no la recomendaria tanto pero es liviana no tan pesadita y dulcecita  El aroma es un 7/10 Duración 7/10 Versatilidad 7/10 Naranja incienso y flores eso me recuerda [REVIEW_BREAK] Fragancia realmente aromática - Lavanda a tope. En salida gomosa, lavanda desde primer minuto, aroma masculino 100%. Dicen que se parece a Phatom y si, algo lleva, pero no es 100% un dupe mano a mano. Se parece mucho y si no tienes mano a mano las 2 ni te enteras, a no ser que seas consumidor asiduo de phantom y si que notes diferencias. Para mi es una gran elección para un uso diario y la verdad que aunque rinde bien todo el año la veo mas de primavera o climas frescos... duración media, sin ser aguachirri pero no es una bestia. Puedes ver mi reseña completa en canal YTube, perfumeria sin limites. [REVIEW_BREAK] Olor y aroma rico, es un perfume que si no sabes que ponerte para salir a cualquier lugar, cumple muy bien y sentirás que vas seguro. Después de un tiempo dejándola oxigenar, debo decir que se percibe excelente en el aire y en piel como un aura de fresco, elegante y sofisticado, huele muy rico en el secado. Perfume que no debe faltar en un coleccionista, excelente precio/calidad. [REVIEW_BREAK] Buen perfume, huele bien pero al inicio se me hace muy sintetico y un poco pasado de fuerte el aroma, al pasar un rato se estabiliza y queda bien , huele bastante parecido a phamton solo que este lo siento mas especiado, dura y proyecta muchisimo. [REVIEW_BREAK] que pedazo de perfume!!! de mis favoritos en la coleccion.. muy similar al Phantom de Paco Rabanne. Es un perfume fresco versatil para usar en cualquier ocasion todo el año.. [REVIEW_BREAK] Recomendado para: ""Dar un aroma fresco y crear un ambiente vivido"". Mejor en lugares: Ventilados. Al aire libre. Espaciosos. Este aroma es agradable, se nota que es fresco y dulce, pero abrumante en lugares cerrados por sus agresivos acordes animálicos."
2b53a4b6-3a86-4166-bfe4-15f344ec942b,https://www.fragrantica.es/perfume/Victoria-s-Secret/Bombshell-Lagos-88765.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.88765.jpg,Bombshell Lagos Victoria's Secret para Mujeres,Victoria'S Secret,4.3,10,[],[],[],[],{},{},"{'débil': '0', 'escasa': '0', 'duradera': '0', 'moderada': '3', 'muy duradera': '0'}","{'suave': '0', 'enorme': '0', 'pesada': '1', 'moderada': '3'}","{'buen precio': '2', 'precio moderado': '0', 'excelente precio': '0', 'ligeramente costoso': '1', 'extremadamente costoso': '0'}","{'unisex': '1', 'femenino': '4', 'masculino': '0', 'unisex femenino': '1', 'unisex masculino': '0'}",
7d7098ef-9779-4e39-97b0-b416a6341d0e,https://www.fragrantica.es/perfume/Rasasi/Mezyuna-8726.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.8726.jpg,Mezyuna Rasasi para Mujeres,Rasasi,4.44,9,[],[],[],[],{},{},"{'débil': '3', 'escasa': '0', 'duradera': '3', 'moderada': '4', 'muy duradera': '4'}","{'suave': '0', 'enorme': '7', 'pesada': '4', 'moderada': '4'}","{'buen precio': '0', 'precio moderado': '0', 'excelente precio': '0', 'ligeramente costoso': '1', 'extremadamente costoso': '0'}","{'unisex': '0', 'femenino': '0', 'masculino': '0', 'unisex femenino': '1', 'unisex masculino': '0'}",
0d2c0235-9fbd-41a3-89f9-820590845e63,https://www.fragrantica.es/perfume/Fragrance-World/Pride-Marine-Red-Moon-108913.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.108913.jpg,Pride Marine Red Moon Fragrance World para Hombres y Mujeres,Fragrance World,4.12,43,"['pimienta rosa', 'bergamota', 'ajenjo absenta']","['lavanda', 'iris', 'salvia', 'gamuza', 'azafrn']","['caramelo', 'vetiver de hait', 'pachul', 'almizcle']",[],{},{},"{'débil': '6', 'escasa': '1', 'duradera': '3', 'moderada': '22', 'muy duradera': '0'}","{'suave': '7', 'enorme': '0', 'pesada': '3', 'moderada': '22'}","{'buen precio': '6', 'precio moderado': '5', 'excelente precio': '21', 'ligeramente costoso': '1', 'extremadamente costoso': '1'}","{'unisex': '1', 'femenino': '0', 'masculino': '21', 'unisex femenino': '0', 'unisex masculino': '12'}","Bien cítrico, mucha lavanda, hierbas mezcladas. Necesitará macerar/oxigenar??? Dice Fragrantica que A los usuarios que les gusta esta fragancia, también les gusta Drakkar Noir y Cool Water, y me parece correcta la relación con esos clásicos. Masculinos y adultos. Para oficina, no llama la atención, no molesta, sencilla, lineal, desapercibida (USD 18) [REVIEW_BREAK] Buenas, tengo la original hace mucho, está es al 95% igual. Reseñaré completamente más adelante. Tanto es así que, cuando probé está, al día siguiente compré otra unidad para tenerla de backup. Si es cierto que despliega más calidad la de Prada, pero vuelvo y repito al 95%. La duración y proyección igual que la original. Prueba primero, siempre  Saludos"
41a0a7d0-38a1-4964-b21f-ff7506749bae,https://www.fragrantica.es/perfume/Bath-Body-Works/Sweet-Whiskey-64783.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.64783.jpg,Sweet Whiskey Bath & Body Works para Mujeres,Bath & Body Works,4.17,375,[],[],[],[],{},{},"{'débil': '62', 'escasa': '14', 'duradera': '15', 'moderada': '97', 'muy duradera': '5'}","{'suave': '46', 'enorme': '1', 'pesada': '23', 'moderada': '97'}","{'buen precio': '79', 'precio moderado': '18', 'excelente precio': '80', 'ligeramente costoso': '3', 'extremadamente costoso': '4'}","{'unisex': '96', 'femenino': '38', 'masculino': '1', 'unisex femenino': '58', 'unisex masculino': '7'}",
68e1d430-468d-4abb-b291-cee6c2daf2c1,https://www.fragrantica.es/perfume/Avon/Lilac-39991.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.39991.jpg,Lilac Avon para Mujeres,Avon,4.15,13,[],[],[],[],{},{},"{'débil': '0', 'escasa': '0', 'duradera': '0', 'moderada': '2', 'muy duradera': '1'}","{'suave': '0', 'enorme': '1', 'pesada': '0', 'moderada': '2'}","{'buen precio': '2', 'precio moderado': '0', 'excelente precio': '0', 'ligeramente costoso': '0', 'extremadamente costoso': '0'}","{'unisex': '1', 'femenino': '3', 'masculino': '0', 'unisex femenino': '0', 'unisex masculino': '0'}",
0bdc383d-a69c-4976-b6c4-92f07a0240c1,https://www.fragrantica.es/perfume/Diptyque/Lazulio-112766.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.112766.jpg,Lazulio Diptyque para Hombres y Mujeres,Diptyque,3.79,322,[],[],[],[],{},{},"{'débil': '6', 'escasa': '7', 'duradera': '43', 'moderada': '68', 'muy duradera': '6'}","{'suave': '10', 'enorme': '3', 'pesada': '30', 'moderada': '68'}","{'buen precio': '3', 'precio moderado': '33', 'excelente precio': '6', 'ligeramente costoso': '47', 'extremadamente costoso': '24'}","{'unisex': '76', 'femenino': '17', 'masculino': '7', 'unisex femenino': '30', 'unisex masculino': '4'}",
c62785a7-78fe-4d00-b4a3-b628a278af49,https://www.fragrantica.es/perfume/Carolina-Herrera/Amazonian-Rose-90036.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.90036.jpg,Amazonian Rose Carolina Herrera para Hombres y Mujeres,Carolina Herrera,3.85,123,"['cardamomo', 'mandarina']","['rosa de damasco', 'yerba mate']","['incienso', 'sndalo']",[],{},{},"{'débil': '1', 'escasa': '1', 'duradera': '24', 'moderada': '18', 'muy duradera': '5'}","{'suave': '1', 'enorme': '10', 'pesada': '15', 'moderada': '18'}","{'buen precio': '3', 'precio moderado': '9', 'excelente precio': '2', 'ligeramente costoso': '16', 'extremadamente costoso': '13'}","{'unisex': '27', 'femenino': '14', 'masculino': '1', 'unisex femenino': '13', 'unisex masculino': '3'}",
8769198f-acdf-4b3b-b2f3-e97295be4b55,https://www.fragrantica.es/perfume/Dior/Jasmin-Elixir-Precieux-76182.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.76182.jpg,Jasmin Elixir Precieux Dior para Hombres y Mujeres,Dior,4.32,25,[],[],[],[],{},{},"{'débil': '1', 'escasa': '0', 'duradera': '3', 'moderada': '9', 'muy duradera': '2'}","{'suave': '0', 'enorme': '1', 'pesada': '3', 'moderada': '9'}","{'buen precio': '0', 'precio moderado': '2', 'excelente precio': '0', 'ligeramente costoso': '2', 'extremadamente costoso': '10'}","{'unisex': '7', 'femenino': '5', 'masculino': '1', 'unisex femenino': '3', 'unisex masculino': '0'}","Definitivamente no es para mí... Como amante del jazmín la probé porque creí que me encantaría tener en la piel un olor a jazmín hiperrealista... Pues estaba equivocada  El perfume está bien hecho, sí, y no es que sea feo. El problema es que es tan hiperrealista que huele al tipo de jazmín que se usa en los mikados o en los ambientadores de casa... Y espero que no se malentienda lo que digo y que nadie a quien le guste se ofenda. Definitivamente no puedo desligar este olor de un olor de jazmín ambiental tipo mikado, cosa que para el olor en casa me encanta, pero definitivamente no es el olor que quiero tener en la piel 😔 Claro está, así es como lo siente mi nariz. Yo no le diría a nadie ""no lo pruebes"", pero tampoco le aconsejaría a un amante del jazmín que se lo coja a ciegas pensando que es un acierto seguro [REVIEW_BREAK] El Jazmín más realista que he olido jamás. Huele a un jardín de noche con un enorme jazminero recién regado. Es un jazmín fresco vivo y refrescante por el lirio de las valles Si te gusta el jazmín pero el de la flor en el arbusto no el sintético, este es tu perfume sin duda. Duración y estela increíble. Una joya de realismo floral [REVIEW_BREAK] Huele a jazmín,sin más, como si coges un ramillete de jazmines y lo hueles. No lo voy a comprar ,tengo una muestra y, aunque me encanta el jazmín, como perfume,tan simple, no lo veo."
c034dced-e48b-4b32-bbf5-32f4b37fae1c,https://www.fragrantica.es/perfume/Lattafa-Perfumes/Mayar-Cherry-Intense-99872.html,https://fimgs.net/mdimg/perfume-thumbs/375x500.99872.jpg,Mayar Cherry Intense Lattafa Perfumes para Hombres y Mujeres,Lattafa Perfumes,3.9,1039,"['fresa', 'bergamota']","['mermelada de cereza', 'cacao']","['vainilla', 'mbar', 'pachul']",[],{},{},"{'débil': '67', 'escasa': '20', 'duradera': '138', 'moderada': '337', 'muy duradera': '23'}","{'suave': '88', 'enorme': '18', 'pesada': '106', 'moderada': '337'}","{'buen precio': '273', 'precio moderado': '96', 'excelente precio': '154', 'ligeramente costoso': '11', 'extremadamente costoso': '14'}","{'unisex': '107', 'femenino': '324', 'masculino': '5', 'unisex femenino': '152', 'unisex masculino': '4'}","Mayar Cherry fue una decepción para mí. Desde el primer momento me huele a mermelada de cereza y frutilla: muy dulce y bastante sintética. No me parece un perfume complejo ni especialmente refinado. La fruta se siente más artificial que natural y la dulzura termina dominando toda la experiencia. Dicho esto, entiendo perfectamente por qué puede gustar. Es llamativo, divertido y fácil de disfrutar si te gustan los perfumes dulces. De hecho, puedo imaginarlo funcionando muy bien en una noche de verano o en alguien que busque un perfume juvenil y que llame la atención. Simplemente no es para mí. Lo que más me aleja es ese carácter tan sintético, que nunca termina de desaparecer. [REVIEW_BREAK] La siento muy sintética , agobiante , para nada sensual ni comestible . Es como un menjungue artificial de caramelo un tanto quemado de frutilla. En mi caso se impregna de una manera a mi piel que ni lavando con jabón se va fácilmente . No la usaría ni aunque me la regalen [REVIEW_BREAK] Juro que a esta fragancia no le encuentro nada bueno, es simplemente insoportable. Demasiado sintética, demasiado. Es como si mezclaran nafta con azucar quemada y escencia de cereza ultra artificial. Incluso si la olés por mucho tiempo te duele la cabeza. La peor que he olido de Lattafa sin dudas. [REVIEW_BREAK] Literal es un aroma a chocolate relleno de cereza, pero muy sutil. Un gourmand no gourmand.  Ya que si te hace sentir como un chocolatito pero sin ser dulce extremo y cansar. Muy lindo perfume, me lo regalaron de cumpleaños y me gusto mucho. En mi piel si dura 6-8 hrs y en ropa, hasta que la lavo [REVIEW_BREAK] A mi me gusta. Al principio huele a los bombones de chocolate con cereza y licor dentro, es muy rico. Luego se aasiento y si que adquiere un olor a jarabe de cereza, pero no me molesta. Quizá añadiría un poco de profundida porque se queda algo plano o superficial. Yo lo uso por la noche sobre todo, cuando quiero sentirme sexy y no usar siempre la belle de JPG [REVIEW_BREAK] En mí se siente una cereza aliviada preciosa. No le siento ni la frutilla ni el cacao. Lo obtuve por un súper precio. No me puedo quejar. Bonita fragancia para otoño [REVIEW_BREAK] Delicioso se siente el cacao y la cereza principalmente,tiene buena estela. [REVIEW_BREAK] Lo amo 🥰 [REVIEW_BREAK] Un bombom de chocolate relleno de cereza 🍒🍫, muy rico, me gustaría que tuviera mayor duración y estela. [REVIEW_BREAK] Lo de la salida “alcoholoza” es 100% real, si perdura unos buenos segundos y si es intenso, en calor lo recomiendo nulamente ya que es increíblemente dulce, en frío resalta demasiado el olor a chocolate despues de 1h aproximadamente, lo de cereza creo que si se queda muy corto, es más dulce general que cereza, definitivamente no es compra a ciegas porque si es un olor particular."
